Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
28,3,2023,20,32,42,BEG,4.40,9,2.04,Flag,18,18,18,0,0,0,0,0,0,9,1,1,9,1,1,3,5,547,9,9
28,3,2023,20,32,49,BEG,4.70,11,2.34,Flag,20,18,11,3,2,0,0,0,0,8,1,2,8,1,2,4,4,522,11,11
28,3,2023,20,33,9,BEG,17.70,35,1.97,Flag,8,32,13,1,0,0,0,0,0,7,3,7,7,3,7,3,1,995,17,21
28,3,2023,20,35,27,BEG,4.27,10,2.34,Flag,20,26,5,2,1,0,0,0,0,4,2,3,4,2,3,2,4,571,8,8
28,3,2023,20,37,24,BEG,5.54,14,2.52,Flag,17,23,10,4,0,0,0,0,0,5,3,4,5,3,4,4,3,597,11,11
28,3,2023,20,37,45,BEG,6.89,17,2.46,Flag,20,21,9,3,1,0,0,0,0,10,3,2,10,3,2,2,4,726,14,15
28,3,2023,20,38,48,BEG,4.75,14,2.94,Flag,20,22,6,4,2,0,0,0,0,6,2,3,6,2,3,2,4,488,11,13
28,3,2023,20,39,0,BEG,6.31,18,2.85,Flag,16,25,12,1,0,0,0,0,0,10,2,2,10,2,2,2,3,857,14,15
29,3,2023,19,12,45,BEG,3.17,12,3.78,NF,19,23,9,2,0,1,0,0,0,15,0,0,12,0,0,2,2,776,10,10
30,3,2023,15,40,6,BEG,9.60,25,2.60,Flag,17,22,14,1,0,0,0,0,0,7,4,5,7,4,5,2,2,1006,14,17
30,3,2023,15,40,24,BEG,11.92,10,0.83,Flag,23,16,11,4,0,0,0,0,0,7,1,1,7,1,1,3,3,814,9,9
30,3,2023,15,40,57,BEG,9.58,25,2.60,NF,16,17,15,6,0,0,0,0,0,29,0,0,27,0,0,2,3,835,15,20
30,3,2023,15,42,42,BEG,11.24,27,2.40,Flag,14,21,18,1,0,0,0,0,0,12,2,3,12,2,3,3,1,1217,18,19
4,4,2023,13,24,37,BEG,10.74,18,1.67,Flag,18,22,8,4,2,0,0,0,0,4,6,7,4,6,7,4,2,625,15,14
4,4,2023,13,24,53,BEG,7.21,14,1.94,Flag,18,24,9,2,1,0,0,0,0,9,1,2,9,1,2,3,4,691,12,12
4,4,2023,13,26,27,BEG,7.55,16,2.11,Flag,20,18,11,5,0,0,0,0,0,6,2,3,6,2,3,1,2,487,11,14
4,4,2023,13,27,34,BEG,11.46,18,1.57,Flag,19,19,10,5,1,0,0,0,0,5,5,3,5,4,3,2,1,601,11,16
4,4,2023,13,28,3,BEG,13.78,25,1.81,Flag,11,26,15,2,0,0,0,0,0,11,2,3,11,2,3,4,3,963,16,17
4,4,2023,13,29,53,BEG,10.14,19,1.87,Flag,18,22,11,3,0,0,0,0,0,7,2,4,7,2,4,3,2,773,13,15
4,4,2023,13,30,34,BEG,5.38,13,2.41,Flag,24,12,12,6,0,0,0,0,0,9,1,1,9,1,1,2,3,656,11,11
4,4,2023,13,30,45,BEG,7.45,20,2.68,Flag,22,17,13,2,0,0,0,0,0,8,2,4,8,2,3,1,2,540,12,14
4,4,2023,13,35,9,BEG,7.90,11,1.39,Flag,17,22,10,5,0,0,0,0,0,6,2,2,6,2,2,4,3,489,9,9
4,4,2023,13,35,23,BEG,9.25,14,1.51,Flag,15,22,15,2,0,0,0,0,0,10,2,3,10,2,3,4,3,831,14,14
4,4,2023,13,35,38,BEG,9.82,12,1.22,Flag,25,16,8,3,2,0,0,0,0,9,1,1,9,1,1,2,3,591,10,10
4,4,2023,13,35,52,BEG,7.75,12,1.54,Flag,22,18,10,4,0,0,0,0,0,7,2,1,7,2,1,2,2,640,10,10
4,4,2023,13,36,1,BEG,8.22,14,1.70,Flag,15,28,8,2,1,0,0,0,0,9,2,2,9,2,2,3,5,647,13,13
4,4,2023,13,40,8,BEG,5.63,13,2.30,Flag,19,18,14,2,1,0,0,0,0,5,2,2,5,2,2,2,3,465,9,10
4,4,2023,13,42,28,BEG,9.26,20,2.15,Flag,14,24,14,2,0,0,0,0,0,10,2,3,10,2,3,4,3,943,16,16
4,4,2023,13,43,31,BEG,6.51,11,1.68,NF,20,21,9,3,0,1,0,0,0,11,0,0,11,0,0,3,3,807,11,11
4,4,2023,13,44,39,BEG,7.54,15,1.98,Flag,22,15,11,5,1,0,0,0,0,11,2,1,11,2,1,2,3,792,13,14
4,4,2023,13,46,56,BEG,6.83,12,1.75,Flag,21,19,8,5,1,0,0,0,0,7,2,3,7,2,3,2,2,459,12,12
4,4,2023,13,47,7,BEG,5.38,10,1.85,Flag,21,20,10,3,0,0,0,0,0,3,1,3,3,1,3,3,2,384,8,7
4,4,2023,13,48,3,BEG,8.87,15,1.69,Flag,20,19,10,4,1,0,0,0,0,9,2,3,9,2,3,3,3,785,13,13
4,4,2023,13,48,45,BEG,8.15,12,1.47,Flag,22,19,11,0,2,0,0,0,0,11,1,1,11,1,1,3,3,700,12,12
4,4,2023,13,50,21,BEG,13.50,18,1.33,Flag,15,23,11,5,0,0,0,0,0,8,3,3,8,3,3,3,4,986,14,13
4,4,2023,13,50,32,BEG,7.61,16,2.10,Flag,23,17,11,1,2,0,0,0,0,6,2,3,6,2,3,1,2,775,10,12
4,4,2023,13,51,23,BEG,11.28,18,1.59,Flag,16,23,13,1,1,0,0,0,0,9,3,3,9,3,3,2,2,940,14,14
4,4,2023,13,51,49,BEG,8.29,13,1.56,Flag,24,15,9,6,0,0,0,0,0,6,1,2,6,1,2,2,2,583,8,9
4,4,2023,13,52,16,BEG,7.87,12,1.52,Flag,22,18,10,2,2,0,0,0,0,9,1,1,9,1,1,2,3,643,10,11
4,4,2023,13,52,25,BEG,8.41,17,2.02,Flag,22,13,13,4,2,0,0,0,0,9,2,2,9,2,2,1,1,416,13,15
4,4,2023,13,55,0,BEG,5.14,8,1.55,NF,32,12,5,2,3,0,0,0,0,8,0,0,8,0,0,1,3,548,8,8
4,4,2023,13,55,9,BEG,4.70,13,2.76,Flag,20,19,12,3,0,0,0,0,0,5,1,2,5,1,2,3,1,587,8,10
4,4,2023,13,56,17,BEG,7.30,16,2.19,Flag,17,21,12,4,0,0,0,0,0,6,2,3,6,2,3,3,1,664,11,14
4,4,2023,13,56,59,BEG,5.31,7,1.31,Flag,25,18,7,0,4,0,0,0,0,6,1,2,6,1,2,3,3,476,7,7
4,4,2023,13,57,27,BEG,10.43,18,1.72,Flag,13,22,15,4,0,0,0,0,0,10,3,4,10,3,4,4,3,765,16,17
4,4,2023,13,57,57,BEG,10.67,18,1.68,Flag,19,16,12,6,1,0,0,0,0,9,3,3,9,3,3,3,4,860,15,15
4,4,2023,13,58,10,BEG,9.31,17,1.82,Flag,14,24,14,1,1,0,0,0,0,11,1,2,11,1,2,3,4,1015,15,14
4,4,2023,13,58,29,BEG,5.02,11,2.19,Flag,25,15,11,2,1,0,0,0,0,7,1,1,7,1,1,2,2,479,8,8
4,4,2023,13,58,48,BEG,6.31,10,1.58,NF,20,19,13,2,0,0,0,0,0,10,0,0,10,0,0,3,4,488,10,10
4,4,2023,13,59,2,BEG,6.79,10,1.47,Flag,20,16,14,4,0,0,0,0,0,7,2,1,7,2,1,3,3,610,10,10
4,4,2023,13,59,21,BEG,4.80,10,2.08,NF,19,22,9,3,1,0,0,0,0,10,0,0,10,0,0,3,2,662,10,10
4,4,2023,13,59,58,BEG,12.48,20,1.60,Flag,16,20,10,7,1,0,0,0,0,7,5,5,7,5,5,4,4,887,15,15
4,4,2023,14,0,4,BEG,5.59,13,2.32,Flag,16,25,7,6,0,0,0,0,0,9,1,1,9,1,1,3,4,654,11,12
4,4,2023,14,0,33,BEG,4.68,9,1.92,NF,24,14,7,8,1,0,0,0,0,10,0,0,9,0,0,1,4,318,9,9
4,4,2023,14,1,19,BEG,12.60,17,1.34,Flag,12,27,10,5,0,0,0,0,0,11,3,4,11,3,4,4,5,957,15,16
4,4,2023,14,1,40,BEG,9.39,22,2.34,Flag,17,19,13,5,0,0,0,0,0,9,3,5,9,3,5,1,2,794,15,16
4,4,2023,14,2,58,BEG,6.88,12,1.74,NF,18,22,12,1,1,0,0,0,0,12,0,0,12,0,0,4,5,828,12,12
4,4,2023,14,3,11,BEG,6.95,13,1.87,Flag,26,14,8,4,2,0,0,0,0,5,2,3,5,2,3,1,3,749,9,9
4,4,2023,14,5,11,BEG,8.92,17,1.90,Flag,16,27,8,2,1,0,0,0,0,8,2,3,8,2,3,4,3,582,13,13
4,4,2023,14,5,24,BEG,9.02,20,2.21,Flag,17,24,10,1,2,0,0,0,0,6,3,3,6,3,3,2,2,614,12,14
4,4,2023,14,5,48,BEG,9.10,17,1.86,Flag,19,17,9,9,0,0,0,0,0,10,2,2,9,2,2,3,4,763,13,13
4,4,2023,14,6,26,BEG,12.35,22,1.78,Flag,20,16,12,5,1,0,0,0,0,6,3,6,6,3,6,2,3,896,14,13
4,4,2023,14,22,8,BEG,5.06,6,1.18,Flag,20,21,10,3,0,0,0,0,0,6,1,1,6,1,1,3,2,444,6,6
4,4,2023,21,57,1,BEG,3.42,13,3.80,NF,23,15,13,2,1,0,0,0,0,13,0,0,13,0,0,2,1,452,10,12
4,4,2023,21,58,5,BEG,7.43,16,2.15,Flag,20,16,14,3,1,0,0,0,0,10,4,5,9,4,4,3,2,931,13,14
4,4,2023,21,58,54,BEG,5.19,12,2.31,NF,21,17,11,2,3,0,0,0,0,14,0,0,14,0,0,4,4,788,11,12
5,4,2023,9,24,4,BEG,9.85,12,1.21,Flag,21,19,9,4,1,0,0,0,0,8,2,2,7,2,2,3,2,823,12,12
5,4,2023,15,31,39,BEG,7.82,14,1.79,Flag,16,27,6,4,0,1,0,0,0,8,1,2,8,1,2,4,4,908,11,11
5,4,2023,15,32,21,BEG,10.58,14,1.32,Flag,22,18,10,3,1,0,0,0,0,9,2,2,9,2,2,1,4,617,13,14
5,4,2023,15,40,16,BEG,3.78,13,3.43,Flag,19,25,8,2,0,0,0,0,0,4,1,3,4,1,3,2,2,536,8,8
5,4,2023,15,40,50,BEG,9.84,24,2.43,Flag,18,19,9,7,1,0,0,0,0,12,3,3,12,3,3,2,2,842,16,16
5,4,2023,15,43,37,BEG,1.95,3,1.53,NF,29,12,7,5,1,0,0,0,0,3,0,0,3,0,0,2,1,269,3,3
5,4,2023,15,44,34,BEG,14.88,32,2.15,Flag,11,26,13,4,0,0,0,0,0,11,5,7,11,5,7,3,1,1336,20,23
5,4,2023,15,46,4,BEG,14.22,30,2.10,Flag,9,29,13,3,0,0,0,0,0,10,4,5,10,4,5,4,3,1461,18,20
5,4,2023,15,46,20,BEG,7.81,20,2.56,Flag,19,21,10,3,1,0,0,0,0,7,3,3,7,3,3,2,3,780,13,15
5,4,2023,15,46,39,BEG,6.92,11,1.58,Flag,21,19,9,3,2,0,0,0,0,6,3,2,6,2,2,3,4,648,9,9
5,4,2023,15,46,54,BEG,6.02,13,2.15,Flag,19,23,8,4,0,0,0,0,0,7,1,2,7,1,2,3,2,597,11,11
5,4,2023,15,53,46,BEG,9.72,17,1.74,Flag,19,14,17,3,1,0,0,0,0,9,3,2,9,3,2,3,2,834,14,16
5,4,2023,15,54,27,BEG,5.66,11,1.94,Flag,20,20,8,6,0,0,0,0,0,7,1,1,7,1,1,2,3,500,9,11
5,4,2023,15,56,8,BEG,2.92,4,1.36,NF,27,17,7,2,1,0,0,0,0,4,0,0,4,0,0,4,0,325,4,4
5,4,2023,15,56,43,BEG,11.07,18,1.62,Flag,19,15,13,6,1,0,0,0,0,9,3,3,9,3,3,3,3,855,14,15
5,4,2023,15,57,37,BEG,17.80,29,1.62,Flag,12,26,13,2,1,0,0,0,0,11,3,3,11,3,3,3,2,998,17,19
5,4,2023,15,58,10,BEG,7.90,14,1.77,Flag,18,24,8,4,0,0,0,0,0,6,2,3,6,2,3,4,4,733,10,10
5,4,2023,15,58,42,BEG,5.50,10,1.81,NF,20,20,8,6,0,0,0,0,0,10,0,0,10,0,0,4,2,661,10,10
5,4,2023,15,59,0,BEG,5.08,12,2.36,Flag,22,23,7,1,1,0,0,0,0,5,1,2,5,1,2,2,4,401,9,8
5,4,2023,15,59,34,BEG,7.33,14,1.90,Flag,20,24,9,1,0,0,0,0,0,7,1,2,7,1,2,3,2,625,10,10
5,4,2023,15,59,44,BEG,9.11,16,1.75,Flag,15,24,10,5,0,0,0,0,0,11,1,2,11,1,2,4,2,937,14,14
5,4,2023,15,59,56,BEG,7.86,15,1.90,Flag,21,23,5,3,2,0,0,0,0,7,2,4,7,2,4,3,5,523,11,13
5,4,2023,16,0,18,BEG,12.35,22,1.78,Flag,15,20,13,6,0,0,0,0,0,11,2,2,11,2,2,4,3,891,15,15
5,4,2023,16,0,37,BEG,3.91,7,1.79,NF,25,15,9,5,0,0,0,0,0,7,0,0,7,0,0,2,4,614,7,7
5,4,2023,16,1,45,BEG,12.32,27,2.19,Flag,12,25,13,4,0,0,0,0,0,12,2,4,12,2,4,3,2,830,17,19
5,4,2023,16,2,34,BEG,8.12,17,2.09,Flag,19,18,10,6,1,0,0,0,0,9,2,2,9,2,2,2,2,615,11,12
5,4,2023,16,3,11,BEG,7.87,17,2.16,Flag,16,24,10,4,0,0,0,0,0,12,1,1,12,1,1,1,4,800,14,15
5,4,2023,16,5,2,BEG,10.48,15,1.43,Flag,20,18,11,4,1,0,0,0,0,9,1,2,9,1,2,2,4,738,12,12
5,4,2023,16,5,14,BEG,6.29,13,2.06,Flag,19,23,7,5,0,0,0,0,0,3,3,4,3,3,4,1,2,407,10,10
5,4,2023,16,5,53,BEG,5.10,11,2.15,NF,20,22,5,7,0,0,0,0,0,11,0,0,11,0,0,2,5,679,11,11
5,4,2023,16,6,15,BEG,11.11,16,1.44,Flag,17,19,12,4,2,0,0,0,0,6,4,3,6,4,3,4,3,638,12,13
5,4,2023,16,6,40,BEG,17.31,21,1.21,Flag,16,20,13,5,0,0,0,0,0,7,3,3,7,3,3,2,2,838,13,15
5,4,2023,16,7,16,BEG,8.90,16,1.79,Flag,19,17,14,2,1,1,0,0,0,11,1,2,11,1,2,3,6,798,14,14
5,4,2023,16,7,38,BEG,11.29,18,1.59,Flag,17,17,18,2,0,0,0,0,0,11,3,2,11,3,2,2,3,1008,16,15
5,4,2023,16,7,58,BEG,7.08,12,1.69,Flag,24,20,6,1,3,0,0,0,0,6,2,2,6,2,2,1,2,447,10,11
5,4,2023,16,8,40,BEG,9.73,19,1.95,Flag,16,23,11,3,1,0,0,0,0,7,3,4,7,3,4,4,2,809,12,13
5,4,2023,16,9,36,BEG,14.46,23,1.59,Flag,13,23,16,2,0,0,0,0,0,10,4,4,10,4,4,3,4,921,17,19
5,4,2023,16,10,23,BEG,6.42,12,1.86,Flag,20,19,8,5,2,0,0,0,0,8,1,1,7,1,1,4,3,652,9,11
5,4,2023,16,10,34,BEG,5.05,9,1.78,NF,19,19,13,3,0,0,0,0,0,9,0,0,9,0,0,3,4,544,9,9
5,4,2023,16,10,45,BEG,9.57,19,1.98,Flag,13,23,15,3,0,0,0,0,0,11,2,4,11,2,4,3,5,929,17,18
5,4,2023,16,11,38,BEG,9.72,21,2.16,Flag,19,17,13,5,0,0,0,0,0,9,2,4,9,2,4,2,1,623,15,15
9,4,2023,22,39,26,BEG,3.53,13,3.68,NF,21,18,11,2,2,0,0,0,0,18,0,0,16,0,0,3,2,713,11,11
9,4,2023,22,39,38,BEG,2.70,11,4.07,NF,22,18,7,4,2,1,0,0,0,15,0,0,14,0,0,2,3,718,10,11
9,4,2023,22,39,43,BEG,3.16,8,2.53,NF,26,15,6,5,2,0,0,0,0,16,0,0,13,0,0,3,4,746,8,8
9,4,2023,22,40,10,BEG,1.73,8,4.62,NF,23,19,7,4,1,0,0,0,0,9,0,0,8,0,0,1,4,673,8,8
9,4,2023,22,40,34,BEG,4.44,21,4.72,NF,16,17,17,4,0,0,0,0,0,24,0,0,23,0,0,3,1,844,13,15
9,4,2023,22,40,42,BEG,5.69,25,4.39,NF,15,24,11,4,0,0,0,0,0,29,0,0,26,0,0,2,2,1102,15,18
9,4,2023,22,41,13,BEG,2.71,13,4.79,NF,21,19,10,4,0,0,0,0,0,14,0,0,13,0,0,3,3,807,10,11
9,4,2023,22,41,20,BEG,2.89,10,3.46,NF,19,16,17,2,0,0,0,0,0,14,0,0,13,0,0,2,3,681,10,10
9,4,2023,22,41,31,BEG,3.64,18,4.94,NF,24,12,12,5,1,0,0,0,0,20,0,0,18,0,0,1,1,949,11,16
9,4,2023,22,41,37,BEG,3.03,10,3.30,NF,21,16,11,5,1,0,0,0,0,13,0,0,12,0,0,3,2,798,9,9
9,4,2023,22,41,42,BEG,2.89,13,4.49,NF,20,24,8,1,1,0,0,0,0,14,0,0,13,0,0,3,3,830,10,11
9,4,2023,22,42,32,BEG,4.98,18,3.61,NF,15,20,15,4,0,0,0,0,0,22,0,0,21,0,0,3,4,1231,14,15
9,4,2023,22,42,57,BEG,4.61,18,3.90,NF,19,19,10,4,2,0,0,0,0,24,0,0,23,0,0,2,1,839,14,15
9,4,2023,22,43,55,BEG,4.26,12,2.81,NF,17,21,14,2,0,0,0,0,0,19,0,0,18,0,0,4,5,912,12,12
9,4,2023,22,44,10,BEG,3.20,15,4.68,NF,20,20,12,0,2,0,0,0,0,18,0,0,16,0,0,2,1,705,10,10
9,4,2023,22,44,39,BEG,2.87,12,4.18,NF,23,12,14,5,0,0,0,0,0,14,0,0,12,0,0,3,2,646,10,10
9,4,2023,22,44,47,BEG,4.47,21,4.69,NF,14,21,13,6,0,0,0,0,0,23,0,0,22,0,0,2,2,845,15,15
9,4,2023,22,45,3,BEG,3.36,15,4.46,NF,21,15,15,2,1,0,0,0,0,17,0,0,15,0,0,2,3,685,11,11
9,4,2023,22,45,9,BEG,3.18,13,4.08,NF,29,13,8,3,0,1,0,0,0,16,0,0,13,0,0,1,2,719,11,12
9,4,2023,22,45,18,BEG,2.79,13,4.65,NF,18,20,13,3,0,0,0,0,0,13,0,0,13,0,0,3,3,867,13,13
9,4,2023,22,46,0,BEG,4.47,11,2.46,NF,19,16,13,6,0,0,0,0,0,21,0,0,18,0,0,3,2,1023,10,10
9,4,2023,22,46,38,BEG,4.48,16,3.57,NF,19,16,14,4,1,0,0,0,0,20,0,0,19,0,0,3,3,1014,14,14
9,4,2023,22,47,0,BEG,5.52,20,3.62,NF,12,28,10,4,0,0,0,0,0,24,0,0,23,0,0,5,3,1302,15,16
9,4,2023,22,47,14,BEG,5.77,23,3.98,NF,15,25,11,2,1,0,0,0,0,29,0,0,27,0,0,2,2,1134,15,16
9,4,2023,22,47,30,BEG,3.84,18,4.68,NF,17,19,12,5,1,0,0,0,0,20,0,0,19,0,0,4,4,789,15,15
9,4,2023,22,48,6,BEG,2.92,10,3.42,NF,22,19,8,5,0,0,0,0,0,15,0,0,14,0,0,3,3,778,8,9
9,4,2023,22,48,17,BEG,4.08,13,3.18,NF,22,18,7,6,0,1,0,0,0,19,0,0,16,0,0,2,4,1022,12,12
9,4,2023,22,48,42,BEG,2.30,10,4.34,NF,20,19,11,3,1,0,0,0,0,11,0,0,11,0,0,2,1,512,8,9
11,4,2023,0,46,28,BEG,3.09,12,3.88,NF,24,14,10,4,2,0,0,0,0,15,0,0,13,0,0,2,1,715,10,12
11,4,2023,0,47,25,BEG,2.71,11,4.05,NF,20,17,15,2,0,0,0,0,0,12,0,0,11,0,0,3,5,753,11,11
11,4,2023,0,47,35,BEG,4.49,16,3.56,NF,16,22,10,6,0,0,0,0,0,23,0,0,21,0,0,5,1,1008,14,14
11,4,2023,0,47,45,BEG,4.70,18,3.82,NF,20,18,13,3,0,0,0,0,0,23,0,0,21,0,0,3,2,815,13,13
11,4,2023,0,47,58,BEG,4.20,9,2.14,NF,24,20,6,2,1,1,0,0,0,17,0,0,14,0,0,3,3,763,9,9
11,4,2023,0,48,5,BEG,3.28,16,4.87,NF,21,21,5,7,0,0,0,0,0,17,0,0,16,0,0,1,1,682,10,14
11,4,2023,0,49,13,BEG,4.08,14,3.43,NF,23,13,14,4,0,0,0,0,0,19,0,0,16,0,0,2,2,842,11,11
11,4,2023,0,50,19,BEG,2.02,10,4.95,NF,25,13,12,3,1,0,0,0,0,11,0,0,10,0,0,1,3,471,8,8
11,4,2023,0,50,45,BEG,4.12,15,3.64,NF,21,22,7,3,1,0,0,0,0,18,0,0,15,0,0,1,4,974,14,14
11,4,2023,12,34,3,BEG,4.10,12,2.92,NF,17,21,14,2,0,0,0,0,0,12,0,0,12,0,0,3,5,671,12,12
11,4,2023,12,39,39,BEG,4.22,13,3.08,NF,19,21,11,3,0,0,0,0,0,17,0,0,17,0,0,3,2,712,11,13
11,4,2023,12,39,45,BEG,4.33,11,2.54,NF,21,17,12,3,1,0,0,0,0,18,0,0,16,0,0,4,4,850,11,11
11,4,2023,12,40,2,BEG,6.38,17,2.66,Flag,17,23,13,1,0,0,0,0,0,13,2,3,11,2,3,2,5,1005,12,14
11,4,2023,12,40,11,BEG,4.87,15,3.08,Flag,20,19,10,5,0,0,0,0,0,6,2,3,6,2,3,3,2,802,12,11
11,4,2023,12,44,32,BEG,7.34,10,1.36,NF,25,12,12,4,1,0,0,0,0,10,0,0,10,0,0,2,3,1068,10,10
11,4,2023,12,44,54,BEG,10.91,18,1.64,Flag,18,17,16,3,0,0,0,0,0,7,3,3,7,3,3,3,2,809,13,15
11,4,2023,12,45,18,BEG,9.82,24,2.44,Flag,14,24,13,3,0,0,0,0,0,9,3,6,9,3,6,3,2,763,17,17
11,4,2023,12,45,24,BEG,5.17,7,1.35,NF,23,19,7,4,1,0,0,0,0,7,0,0,7,0,0,5,2,523,7,7
11,4,2023,23,50,5,BEG,2.61,10,3.83,NF,25,13,10,3,2,1,0,0,0,12,0,0,10,0,0,2,2,601,8,10
11,4,2023,23,50,12,BEG,3.72,15,4.03,NF,17,15,19,3,0,0,0,0,0,16,0,0,15,0,0,3,3,865,14,15
11,4,2023,23,50,17,BEG,2.56,12,4.68,NF,22,16,11,4,1,0,0,0,0,13,0,0,12,0,0,2,2,657,10,11
11,4,2023,23,50,23,BEG,4.28,17,3.97,NF,18,22,12,2,0,0,0,0,0,23,0,0,21,0,0,2,3,945,12,14
11,4,2023,23,50,30,BEG,3.69,15,4.06,NF,21,16,12,4,1,0,0,0,0,16,0,0,15,0,0,2,2,970,14,14
11,4,2023,23,50,36,BEG,5.22,21,4.02,NF,15,23,10,6,0,0,0,0,0,25,0,0,23,0,0,4,2,1205,15,17
11,4,2023,23,51,2,BEG,6.33,25,3.94,NF,9,30,13,2,0,0,0,0,0,33,0,0,32,0,0,4,3,1356,16,17
11,4,2023,23,51,19,BEG,4.33,13,3.00,NF,20,20,9,5,0,0,0,0,0,22,0,0,18,0,0,3,3,911,10,11
11,4,2023,23,51,25,BEG,4.25,12,2.82,NF,24,12,11,4,3,0,0,0,0,20,0,0,18,0,0,3,5,1022,12,12
11,4,2023,23,52,35,BEG,3.08,10,3.24,NF,22,18,9,3,1,1,0,0,0,14,0,0,12,0,0,2,2,734,9,9
11,4,2023,23,52,48,BEG,2.37,8,3.37,NF,20,19,10,5,0,0,0,0,0,10,0,0,9,0,0,3,3,851,8,8
11,4,2023,23,53,2,BEG,7.21,30,4.16,NF,8,29,12,5,0,0,0,0,0,38,0,0,36,0,0,4,3,1532,22,22
11,4,2023,23,53,18,BEG,2.89,12,4.15,NF,19,17,15,3,0,0,0,0,0,13,0,0,13,0,0,3,3,744,12,12
14,4,2023,18,26,48,BEG,2.21,9,4.07,NF,22,21,7,4,0,0,0,0,0,11,0,0,9,0,0,1,3,614,9,9
14,4,2023,18,27,0,BEG,2.80,11,3.92,NF,22,17,10,5,0,0,0,0,0,12,0,0,11,0,0,1,5,563,10,11
14,4,2023,18,27,51,BEG,3.30,14,4.24,NF,19,19,11,5,0,0,0,0,0,15,0,0,14,0,0,3,2,890,12,14
14,4,2023,18,28,20,BEG,2.66,10,3.75,NF,24,18,7,3,2,0,0,0,0,13,0,0,10,0,0,2,2,610,8,9
14,4,2023,18,28,44,BEG,3.00,8,2.66,NF,21,24,7,2,0,0,0,0,0,14,0,0,11,0,0,3,3,778,8,8
14,4,2023,18,28,55,BEG,3.14,13,4.14,NF,23,20,7,4,0,0,0,0,0,15,0,0,13,0,0,2,4,824,11,13
14,4,2023,18,29,14,BEG,3.86,17,4.40,NF,16,23,10,5,0,0,0,0,0,20,0,0,19,0,0,3,3,878,12,15
14,4,2023,18,29,26,BEG,3.81,9,2.36,NF,22,17,11,3,1,0,0,0,0,17,0,0,14,0,0,3,3,1017,9,9
14,4,2023,18,29,41,BEG,3.14,10,3.18,NF,19,18,13,3,1,0,0,0,0,15,0,0,14,0,0,4,3,914,10,10
14,4,2023,18,31,59,BEG,3.50,14,4.00,NF,18,21,8,7,0,0,0,0,0,18,0,0,14,0,0,3,1,695,12,12
14,4,2023,18,32,25,BEG,3.01,15,4.98,NF,19,18,12,5,0,0,0,0,0,16,0,0,15,0,0,3,3,758,12,12
14,4,2023,18,32,51,BEG,3.14,9,2.86,NF,21,14,16,3,0,0,0,0,0,15,0,0,13,0,0,3,3,958,9,9
14,4,2023,18,32,58,BEG,3.54,15,4.23,NF,20,17,15,2,0,0,0,0,0,16,0,0,15,0,0,1,2,792,10,12
14,4,2023,18,33,23,BEG,4.01,17,4.23,NF,19,18,9,7,1,0,0,0,0,18,0,0,17,0,0,3,1,966,14,14
14,4,2023,18,33,40,BEG,2.50,11,4.40,NF,22,22,6,3,1,0,0,0,0,11,0,0,11,0,0,1,5,869,10,10
14,4,2023,18,34,20,BEG,3.58,11,3.07,NF,17,23,11,3,0,0,0,0,0,19,0,0,16,0,0,4,4,907,10,10
14,4,2023,18,34,48,BEG,3.18,11,3.45,NF,24,17,9,3,1,0,0,0,0,12,0,0,11,0,0,2,3,798,9,11
14,4,2023,19,7,11,BEG,4.17,13,3.11,NF,25,12,11,4,2,0,0,0,0,14,0,0,13,0,0,2,4,743,11,12
14,4,2023,19,7,18,BEG,3.94,10,2.53,NF,24,20,7,1,1,1,0,0,0,13,0,0,12,0,0,3,5,770,10,10
14,4,2023,19,7,26,BEG,4.30,13,3.02,NF,18,20,15,1,0,0,0,0,0,17,0,0,16,0,0,3,4,849,12,12
14,4,2023,19,7,36,BEG,3.63,8,2.20,NF,27,12,11,3,1,0,0,0,0,11,0,0,9,0,0,2,2,626,7,7
14,4,2023,19,7,45,BEG,5.12,23,4.49,NF,15,25,7,5,1,1,0,0,0,25,0,0,23,0,0,2,1,901,16,16
14,4,2023,19,7,51,BEG,4.76,18,3.78,NF,15,17,20,2,0,0,0,0,0,24,0,0,23,0,0,4,3,1025,16,16
14,4,2023,22,49,26,BEG,3.60,15,4.16,NF,15,28,7,3,1,0,0,0,0,17,0,0,15,0,0,1,5,873,11,13
14,4,2023,22,49,44,BEG,3.06,12,3.92,NF,27,14,7,4,2,0,0,0,0,14,0,0,12,0,0,2,4,720,10,10
16,4,2023,16,55,44,BEG,4.29,15,3.49,NF,15,18,18,3,0,0,0,0,0,20,0,0,19,0,0,4,5,1020,14,14
16,4,2023,16,56,10,BEG,2.62,10,3.81,NF,21,25,3,3,2,0,0,0,0,11,0,0,10,0,0,3,4,787,10,10
16,4,2023,16,58,3,BEG,2.56,10,3.90,NF,23,14,13,4,0,0,0,0,0,11,0,0,11,0,0,3,3,582,10,10
16,4,2023,16,58,18,BEG,5.16,21,4.06,NF,20,19,12,2,1,0,0,0,0,23,0,0,21,0,0,1,1,1109,13,15
16,4,2023,16,58,28,BEG,2.24,12,5.35,NF,22,18,11,3,0,0,0,0,0,12,0,0,12,0,0,2,2,634,10,10
